data_inizio, data_fine, tipologia, id_giocatore
2019-03-27,2019-06-25,trimestrale,561070
2019-04-20,2019-07-19,trimestrale,408985
2023-01-02,2024-01-02,annuale,512855
2019-01-01,2020-01-01,annuale,527879
2019-12-16,2020-03-15,trimestrale,517509
2023-01-29,2023-02-28,mensile,460222
2021-02-14,2021-03-16,mensile,525790
2021-12-02,2022-03-02,trimestrale,597696
2022-11-27,2022-12-27,mensile,429879
2020-02-09,2020-05-09,trimestrale,521427
2021-06-20,2022-06-20,annuale,429052
2022-09-08,2022-12-07,trimestrale,505466
2021-04-21,2022-04-21,annuale,591822
2022-03-13,2022-06-11,trimestrale,453758
2022-01-03,2022-02-02,mensile,506514
2018-04-23,2018-05-23,mensile,573048
2020-06-18,2020-07-18,mensile,549637
2020-03-09,2020-06-07,trimestrale,596135
2020-12-21,2021-12-21,annuale,422195
2020-01-22,2020-04-21,trimestrale,412947
2021-03-08,2021-04-07,mensile,478028
2018-10-12,2018-11-11,mensile,405906
2019-04-06,2019-05-06,mensile,410539
2022-07-03,2023-07-03,annuale,567687
2019-10-07,2020-10-06,annuale,589677
2021-12-06,2022-03-06,trimestrale,473994
2022-09-28,2023-09-28,annuale,569104
2022-09-17,2022-12-16,trimestrale,509282
2019-10-20,2020-10-19,annuale,581447
2019-06-21,2019-09-19,trimestrale,440606
2022-07-15,2022-08-14,mensile,590508
2021-07-26,2022-07-26,annuale,445457
2018-09-19,2018-12-18,trimestrale,596919
2022-03-25,2022-04-24,mensile,514963
2019-11-03,2020-02-01,trimestrale,486621
2018-04-02,2019-04-02,annuale,519656
2021-02-06,2021-03-08,mensile,512543
2020-05-10,2021-05-10,annuale,591322
2021-03-13,2022-03-13,annuale,524655
2019-04-01,2020-03-31,annuale,409683
2022-04-20,2022-07-19,trimestrale,453248
2022-01-21,2022-02-20,mensile,496262
2018-07-23,2018-08-22,mensile,565852
2018-07-03,2018-10-01,trimestrale,479175
2021-04-04,2021-07-03,trimestrale,574326
2022-08-31,2023-08-31,annuale,506516
2019-10-25,2019-11-24,mensile,462215
2018-08-08,2018-09-07,mensile,414619
2022-02-13,2023-02-13,annuale,524463
2022-02-24,2022-03-26,mensile,578670
2018-10-18,2019-10-18,annuale,552416
2019-01-23,2019-04-23,trimestrale,493730
2022-04-20,2022-05-20,mensile,557415
2021-10-24,2022-10-24,annuale,459918
2022-09-05,2023-09-05,annuale,512296
2022-06-08,2022-09-06,trimestrale,433153
2020-05-23,2021-05-23,annuale,480432
2018-07-03,2018-10-01,trimestrale,469640
2019-06-26,2019-07-26,mensile,451075
2018-03-20,2019-03-20,annuale,525911
2018-11-13,2019-02-11,trimestrale,542756
2022-04-23,2022-07-22,trimestrale,408997
2022-07-05,2023-07-05,annuale,417525
2022-05-15,2023-05-15,annuale,580783
2023-01-16,2023-04-16,trimestrale,415449
2021-06-06,2021-07-06,mensile,456444
2019-11-09,2020-02-07,trimestrale,462587
2021-11-02,2022-01-31,trimestrale,498990
2021-05-13,2022-05-13,annuale,404003
2021-07-04,2021-08-03,mensile,435894
2021-12-12,2022-01-11,mensile,524303
2019-05-08,2019-06-07,mensile,530245
2021-12-22,2022-12-22,annuale,518585
2018-10-28,2019-01-26,trimestrale,590989
2018-11-30,2019-11-30,annuale,401671
2020-04-20,2021-04-20,annuale,441964
2019-07-03,2020-07-02,annuale,506894
2020-11-01,2021-01-30,trimestrale,592305
2021-07-13,2021-10-11,trimestrale,433227
2021-07-08,2021-08-07,mensile,527101
2021-08-14,2022-08-14,annuale,560095
2020-06-01,2021-06-01,annuale,530533
2018-06-07,2018-07-07,mensile,571353
2022-06-06,2023-06-06,annuale,551627
2021-07-05,2021-10-03,trimestrale,597951
2019-03-01,2019-03-31,mensile,516929
2019-05-13,2019-08-11,trimestrale,431143
2018-09-21,2018-12-20,trimestrale,595512
2018-06-23,2019-06-23,annuale,420652
2018-06-23,2018-07-23,mensile,472375
2019-10-05,2019-11-04,mensile,586750
2023-01-25,2024-01-25,annuale,444024
2022-06-30,2022-07-30,mensile,459792
2022-05-11,2023-05-11,annuale,510296
2018-07-06,2018-08-05,mensile,440844
2020-12-09,2021-01-08,mensile,476256
2018-08-02,2018-09-01,mensile,581553
2021-03-26,2021-04-25,mensile,578777
2020-10-22,2021-10-22,annuale,410181
2019-12-15,2020-12-14,annuale,508425
2021-03-07,2022-03-07,annuale,569964
2020-10-11,2021-01-09,trimestrale,469459
2019-01-11,2019-04-11,trimestrale,419868
2020-06-16,2020-07-16,mensile,572051
2022-06-25,2023-06-25,annuale,443212
2022-06-24,2022-09-22,trimestrale,501866
2018-04-12,2019-04-12,annuale,561663
2020-10-31,2020-11-30,mensile,440808
2019-02-01,2019-05-02,trimestrale,405819
2021-02-26,2022-02-26,annuale,505173
2020-03-10,2020-06-08,trimestrale,561539
2022-10-17,2023-01-15,trimestrale,412621
2022-02-12,2022-03-14,mensile,453256
2021-07-19,2021-08-18,mensile,497674
2020-03-12,2021-03-12,annuale,507902
2019-05-19,2019-06-18,mensile,585326
2022-08-30,2022-09-29,mensile,455565
2018-10-14,2018-11-13,mensile,461370
2021-01-31,2022-01-31,annuale,431019
2018-05-28,2018-08-26,trimestrale,437343
2022-02-05,2023-02-05,annuale,484448
2022-07-24,2022-10-22,trimestrale,404085
2018-05-16,2018-08-14,trimestrale,505755
2022-06-09,2023-06-09,annuale,587384
2023-01-09,2023-04-09,trimestrale,582655
2021-09-25,2022-09-25,annuale,483767
2023-01-13,2023-04-13,trimestrale,545332
2020-04-16,2021-04-16,annuale,511203
2020-09-30,2020-12-29,trimestrale,501258
2021-08-02,2021-10-31,trimestrale,413333
2019-04-08,2019-07-07,trimestrale,454334
2018-02-11,2019-02-11,annuale,464801
2021-01-30,2022-01-30,annuale,515506
2021-05-23,2021-06-22,mensile,478163
2019-08-22,2019-11-20,trimestrale,588255
2019-10-02,2019-12-31,trimestrale,529936
2020-12-09,2021-03-09,trimestrale,417644
2019-04-27,2020-04-26,annuale,595331
2021-05-12,2022-05-12,annuale,552120
2018-11-20,2019-11-20,annuale,464120
2018-03-19,2018-04-18,mensile,403525
2022-11-22,2022-12-22,mensile,562038
2021-05-08,2022-05-08,annuale,565189
2019-02-07,2019-03-09,mensile,417033
2020-05-05,2020-06-04,mensile,500293
2021-08-03,2022-08-03,annuale,574887
2018-04-01,2019-04-01,annuale,473221
2020-01-28,2021-01-27,annuale,527658
2019-11-24,2019-12-24,mensile,510750
2019-11-22,2020-11-21,annuale,444850
2019-02-25,2020-02-25,annuale,437730
2020-04-24,2020-07-23,trimestrale,463837
2021-12-27,2022-03-27,trimestrale,495882
2019-09-12,2019-10-12,mensile,444501
2019-09-20,2019-10-20,mensile,544283
2021-10-20,2022-01-18,trimestrale,492147
2018-04-22,2018-07-21,trimestrale,447900
2020-10-14,2021-10-14,annuale,517239
2019-10-20,2020-01-18,trimestrale,511633
2018-08-21,2018-11-19,trimestrale,445135
2020-08-11,2020-11-09,trimestrale,414143
2021-03-23,2021-04-22,mensile,563420
2022-12-05,2023-12-05,annuale,559275
2020-06-28,2020-07-28,mensile,537107
2020-10-31,2020-11-30,mensile,582898
2020-12-21,2021-12-21,annuale,492279
2022-09-14,2022-12-13,trimestrale,424947
2019-03-21,2020-03-20,annuale,563647
2022-10-17,2023-10-17,annuale,545730
2020-06-22,2020-09-20,trimestrale,578875
2018-10-21,2018-11-20,mensile,422414
2019-02-10,2019-03-12,mensile,583669
2021-10-14,2022-01-12,trimestrale,466154
2018-04-23,2018-05-23,mensile,587117
2020-09-20,2020-10-20,mensile,452535
2022-02-22,2022-05-23,trimestrale,414423
2020-03-08,2020-06-06,trimestrale,541454
2020-07-04,2021-07-04,annuale,559603
2019-07-07,2019-08-06,mensile,577668
2020-02-16,2021-02-15,annuale,403633
2019-01-27,2020-01-27,annuale,571600
2021-11-15,2021-12-15,mensile,415373
2022-08-13,2022-09-12,mensile,442006
2022-05-22,2023-05-22,annuale,439055
2019-07-20,2019-08-19,mensile,512705
2022-02-22,2023-02-22,annuale,484447
2018-05-01,2019-05-01,annuale,545315
2020-02-16,2020-05-16,trimestrale,510991
2018-12-01,2018-12-31,mensile,581278
2018-09-23,2019-09-23,annuale,460139
2022-07-18,2022-10-16,trimestrale,532256
2019-07-21,2019-08-20,mensile,480179
2021-08-06,2021-09-05,mensile,592222
2019-05-01,2019-05-31,mensile,481063
2019-11-18,2020-02-16,trimestrale,498569
2021-01-05,2021-04-05,trimestrale,500003
2019-01-14,2020-01-14,annuale,403867
2021-05-14,2022-05-14,annuale,488781
2022-09-23,2023-09-23,annuale,534194
2020-06-20,2020-09-18,trimestrale,570532
2019-03-18,2019-06-16,trimestrale,585115
2022-05-08,2022-08-06,trimestrale,476078
2018-07-03,2018-10-01,trimestrale,499746
2020-04-07,2021-04-07,annuale,508687
2020-11-21,2021-11-21,annuale,412377
2020-12-05,2021-12-05,annuale,569464
2018-03-23,2018-06-21,trimestrale,516912
2020-06-15,2020-09-13,trimestrale,401349
2019-07-31,2019-08-30,mensile,498071
2021-08-16,2022-08-16,annuale,477488
2019-07-07,2020-07-06,annuale,500577
2022-11-25,2023-11-25,annuale,509482
2019-09-19,2019-10-19,mensile,587045
2021-11-07,2022-11-07,annuale,570827
2022-10-30,2023-01-28,trimestrale,447075
2018-11-08,2019-02-06,trimestrale,487983
2020-01-25,2020-04-24,trimestrale,421233
2020-09-06,2020-12-05,trimestrale,512097
2021-08-18,2021-11-16,trimestrale,446570
2018-06-23,2018-07-23,mensile,441052
2020-07-16,2021-07-16,annuale,437438
2018-12-13,2019-03-13,trimestrale,478016
2021-09-27,2021-12-26,trimestrale,576912
2018-03-26,2018-06-24,trimestrale,421550
2018-05-08,2018-08-06,trimestrale,498464
2021-06-01,2021-08-30,trimestrale,570827
2018-12-26,2019-01-25,mensile,576324
2020-10-30,2021-10-30,annuale,426945
2021-05-12,2022-05-12,annuale,565034
2022-04-16,2023-04-16,annuale,593623
2022-03-05,2022-06-03,trimestrale,493737
2021-07-23,2022-07-23,annuale,474116
2019-09-07,2019-10-07,mensile,549519
2020-01-16,2021-01-15,annuale,555685
2020-08-20,2020-09-19,mensile,509916
2022-06-12,2022-07-12,mensile,433100
2021-01-02,2022-01-02,annuale,431229
2023-01-01,2023-04-01,trimestrale,436039
2018-07-29,2019-07-29,annuale,528190
2018-06-30,2018-09-28,trimestrale,555464
2021-04-05,2022-04-05,annuale,444275
2018-02-28,2019-02-28,annuale,528077
2018-10-05,2019-01-03,trimestrale,586649
2018-07-17,2018-10-15,trimestrale,541043
2020-02-07,2020-05-07,trimestrale,474140
2019-02-20,2019-03-22,mensile,433296
2022-08-28,2023-08-28,annuale,453784
2022-11-15,2022-12-15,mensile,413130
2021-05-16,2021-06-15,mensile,574474
2019-04-18,2020-04-17,annuale,523822
2021-11-14,2022-11-14,annuale,464231
2018-09-28,2018-10-28,mensile,465369
2018-09-09,2018-12-08,trimestrale,449249
2018-05-06,2018-08-04,trimestrale,407255
2020-02-04,2020-05-04,trimestrale,500968
2021-08-29,2022-08-29,annuale,536449
2018-06-01,2018-07-01,mensile,449034
2019-08-01,2020-07-31,annuale,550726
2020-11-18,2021-02-16,trimestrale,524841
2019-06-28,2020-06-27,annuale,524497
2021-11-01,2022-01-30,trimestrale,559031
2022-12-18,2023-01-17,mensile,518190
2019-04-25,2019-05-25,mensile,575000
2022-04-03,2022-05-03,mensile,403066
2021-02-10,2021-03-12,mensile,475889
2022-02-24,2023-02-24,annuale,574523
2022-06-30,2022-09-28,trimestrale,506197
2021-09-08,2021-12-07,trimestrale,532156
2020-08-31,2020-09-30,mensile,464536
2019-08-29,2020-08-28,annuale,463422
2019-02-23,2020-02-23,annuale,486255
2021-08-30,2021-11-28,trimestrale,554715
2019-12-09,2020-12-08,annuale,516998
2020-12-23,2021-03-23,trimestrale,505577
2019-03-22,2019-04-21,mensile,422129
2022-02-07,2022-03-09,mensile,452988
2021-10-11,2021-11-10,mensile,415497
2019-11-09,2020-11-08,annuale,589805
2022-11-18,2022-12-18,mensile,512132
2021-06-21,2021-07-21,mensile,600819
2020-07-04,2021-07-04,annuale,590807
2021-03-16,2022-03-16,annuale,594200
2022-10-02,2022-12-31,trimestrale,539888
2018-03-18,2018-06-16,trimestrale,525729
2018-03-29,2019-03-29,annuale,570028
2020-04-30,2020-07-29,trimestrale,521307
2022-06-23,2022-09-21,trimestrale,497126
2018-06-28,2018-09-26,trimestrale,474820
2020-11-05,2020-12-05,mensile,594170
2020-05-20,2021-05-20,annuale,585820
2019-03-30,2020-03-29,annuale,524425
2021-11-27,2022-11-27,annuale,427060
2021-06-10,2021-07-10,mensile,549649
2018-12-26,2019-12-26,annuale,456899
2020-12-11,2021-01-10,mensile,550690
2022-09-10,2022-10-10,mensile,590380
2021-02-14,2021-03-16,mensile,501725
2021-12-05,2022-12-05,annuale,563579
2018-06-15,2018-07-15,mensile,483559
2023-01-19,2024-01-19,annuale,567286
2019-03-18,2019-06-16,trimestrale,444036
2021-12-22,2022-01-21,mensile,591740
2018-08-07,2018-09-06,mensile,552379
2021-05-01,2021-07-30,trimestrale,520836
2022-02-24,2023-02-24,annuale,549066
2022-09-06,2022-10-06,mensile,591245
2020-04-05,2021-04-05,annuale,417389
2022-03-24,2022-04-23,mensile,461831
2018-10-20,2019-01-18,trimestrale,474298
2020-04-21,2020-07-20,trimestrale,591245
2019-04-26,2020-04-25,annuale,586023
2018-09-07,2018-12-06,trimestrale,453872
2018-10-26,2019-01-24,trimestrale,414228
2022-09-13,2022-10-13,mensile,476133
2023-01-07,2023-04-07,trimestrale,550851
2019-02-17,2019-03-19,mensile,453547
2021-02-23,2022-02-23,annuale,584622
2022-03-03,2023-03-03,annuale,484906
2020-08-16,2020-11-14,trimestrale,579228
2021-04-03,2021-07-02,trimestrale,441189
2022-09-21,2023-09-21,annuale,431035
2020-02-24,2021-02-23,annuale,556220
2022-03-14,2022-06-12,trimestrale,503016
2021-03-27,2021-06-25,trimestrale,559795
2020-10-30,2020-11-29,mensile,453962
2021-10-27,2022-10-27,annuale,513135
2020-08-15,2020-11-13,trimestrale,435188
2018-12-14,2019-12-14,annuale,503703
2020-04-17,2020-05-17,mensile,515869
2018-05-03,2018-08-01,trimestrale,588227
2022-08-23,2023-08-23,annuale,512906
2018-06-24,2018-09-22,trimestrale,497404
2020-12-19,2021-12-19,annuale,596292
2018-08-01,2019-08-01,annuale,534977
2018-12-20,2019-01-19,mensile,408726
2022-05-05,2022-08-03,trimestrale,417993
2019-12-08,2020-12-07,annuale,522219
2019-10-01,2020-09-30,annuale,503388
2020-08-30,2020-11-28,trimestrale,418071
2020-12-31,2021-01-30,mensile,453431
2019-04-12,2019-05-12,mensile,563027
2018-03-01,2018-05-30,trimestrale,432678
2019-10-08,2020-10-07,annuale,558139
2018-10-15,2019-10-15,annuale,461231
2018-08-16,2018-09-15,mensile,484018
2022-02-04,2023-02-04,annuale,453010
2020-09-29,2020-12-28,trimestrale,571535
2022-02-05,2022-03-07,mensile,467692
2019-01-20,2020-01-20,annuale,491725
2022-11-07,2022-12-07,mensile,505276
2021-05-12,2022-05-12,annuale,524485
2019-05-05,2020-05-04,annuale,556050
2020-12-06,2021-12-06,annuale,494179
2018-09-15,2019-09-15,annuale,484485
2021-07-23,2022-07-23,annuale,536805
2020-09-14,2020-10-14,mensile,456718
2022-01-20,2022-04-20,trimestrale,559597
2022-03-25,2023-03-25,annuale,569197
2019-05-24,2019-08-22,trimestrale,462778
2021-03-28,2021-04-27,mensile,484774
2018-05-13,2018-08-11,trimestrale,491161
2018-06-19,2018-07-19,mensile,424107
2020-07-14,2020-08-13,mensile,478415
2018-10-12,2018-11-11,mensile,410027
2022-03-25,2023-03-25,annuale,485934
2018-11-12,2019-11-12,annuale,566733
2022-03-26,2022-04-25,mensile,576940
2023-01-08,2023-02-07,mensile,506484
2020-03-07,2020-04-06,mensile,561845
2019-01-01,2020-01-01,annuale,564828
2021-10-28,2022-01-26,trimestrale,562007
2021-03-04,2021-06-02,trimestrale,518000
2022-07-09,2022-08-08,mensile,521106
2021-02-16,2021-05-17,trimestrale,521554
2018-03-16,2019-03-16,annuale,512343
2021-11-12,2021-12-12,mensile,581779
2018-09-07,2019-09-07,annuale,556310
2020-07-07,2021-07-07,annuale,599513
2023-01-09,2023-02-08,mensile,540303
2018-03-02,2018-05-31,trimestrale,458884
2022-10-09,2022-11-08,mensile,596440
2018-03-20,2019-03-20,annuale,517806
2018-12-08,2019-12-08,annuale,407341
2021-11-23,2022-02-21,trimestrale,468816
2020-07-31,2020-10-29,trimestrale,460398
2021-09-02,2021-12-01,trimestrale,468761
2022-01-26,2022-02-25,mensile,556473
2022-10-21,2023-10-21,annuale,501136
2020-07-01,2020-09-29,trimestrale,482780
2019-12-20,2020-03-19,trimestrale,443163
2019-08-11,2019-11-09,trimestrale,575166
2018-05-28,2019-05-28,annuale,509264
2021-01-01,2021-04-01,trimestrale,510337
2022-05-31,2022-08-29,trimestrale,501039
2022-03-03,2022-06-01,trimestrale,551291
2021-07-08,2021-10-06,trimestrale,513004
2022-04-29,2022-05-29,mensile,532811
2022-09-12,2022-10-12,mensile,458513
2021-08-25,2021-11-23,trimestrale,558749
2018-11-19,2019-02-17,trimestrale,483904
2022-10-19,2023-10-19,annuale,523789
2018-10-21,2019-10-21,annuale,424830
2020-02-04,2020-05-04,trimestrale,566464
2022-01-02,2022-04-02,trimestrale,531309
2019-04-05,2019-07-04,trimestrale,571338
2020-03-23,2020-06-21,trimestrale,588953
2019-06-29,2019-07-29,mensile,516673
2020-12-07,2021-03-07,trimestrale,458437
2020-01-26,2021-01-25,annuale,573929
2020-07-03,2020-10-01,trimestrale,508050
2018-07-17,2019-07-17,annuale,579534
2020-06-24,2020-07-24,mensile,571908
2019-10-15,2020-10-14,annuale,412629
2019-06-16,2020-06-15,annuale,504815
2019-01-06,2020-01-06,annuale,492661
2020-01-12,2020-02-11,mensile,466370
2021-08-19,2022-08-19,annuale,504929
2018-06-09,2018-07-09,mensile,591360
2018-05-28,2018-06-27,mensile,543232
2022-11-07,2023-11-07,annuale,600052
2021-12-24,2022-03-24,trimestrale,577462
2020-12-27,2021-12-27,annuale,450710
2018-10-22,2019-10-22,annuale,479871
2019-01-31,2020-01-31,annuale,463546
2019-03-19,2019-06-17,trimestrale,434419
2022-12-11,2023-01-10,mensile,538061
2022-07-31,2023-07-31,annuale,407975
2022-09-16,2023-09-16,annuale,425161
2019-04-06,2019-05-06,mensile,520756
2021-12-09,2022-01-08,mensile,427683
2023-01-20,2023-04-20,trimestrale,477837
2021-11-19,2022-02-17,trimestrale,479460
2022-08-28,2022-09-27,mensile,410124
2022-04-06,2023-04-06,annuale,472372
2020-06-26,2021-06-26,annuale,436000
2022-08-18,2022-11-16,trimestrale,491786
2020-09-26,2020-12-25,trimestrale,519515
2018-06-12,2018-07-12,mensile,582808
2022-10-29,2023-01-27,trimestrale,568712
2018-07-28,2018-08-27,mensile,577609
2020-05-31,2021-05-31,annuale,419117
2019-05-20,2019-08-18,trimestrale,529725
2019-09-19,2019-12-18,trimestrale,449811
2021-02-04,2021-05-05,trimestrale,581539
2022-09-03,2023-09-03,annuale,493467
2021-04-20,2021-07-19,trimestrale,593812
2019-12-13,2020-03-12,trimestrale,507772
2020-06-17,2020-07-17,mensile,590047
2020-06-26,2020-07-26,mensile,461535
2022-04-19,2023-04-19,annuale,491533
2019-01-02,2019-02-01,mensile,448475
2021-01-30,2021-03-01,mensile,463198
2019-01-30,2019-04-30,trimestrale,477165
2022-12-20,2023-03-20,trimestrale,467552
2019-07-04,2019-08-03,mensile,541251
2022-06-21,2022-09-19,trimestrale,483194
2020-04-03,2020-05-03,mensile,515231
2022-04-09,2022-05-09,mensile,541247
2021-03-07,2021-06-05,trimestrale,474704
2021-05-23,2022-05-23,annuale,556579
2019-11-04,2019-12-04,mensile,450703
2018-04-18,2018-05-18,mensile,426365
2022-03-04,2022-04-03,mensile,537953
2022-04-04,2023-04-04,annuale,530527
2022-11-16,2022-12-16,mensile,426378
2019-05-29,2019-06-28,mensile,462180
2021-08-17,2021-09-16,mensile,466616
2020-08-02,2020-09-01,mensile,422165
2018-08-21,2018-09-20,mensile,572866
2018-11-25,2018-12-25,mensile,454765
2018-08-01,2018-10-30,trimestrale,525079
2018-10-21,2018-11-20,mensile,512670
2023-01-18,2023-04-18,trimestrale,468476
2022-09-09,2022-10-09,mensile,456639
2018-11-02,2019-11-02,annuale,552407
2018-11-09,2018-12-09,mensile,565508
2022-10-18,2023-01-16,trimestrale,496293
2022-12-03,2023-12-03,annuale,555107
2018-06-30,2018-09-28,trimestrale,555165
2020-04-17,2020-05-17,mensile,537182
2018-03-15,2018-06-13,trimestrale,556191
2022-07-15,2022-10-13,trimestrale,408321
2018-10-18,2018-11-17,mensile,462729
2019-07-17,2020-07-16,annuale,487151
2020-04-25,2020-05-25,mensile,575930
2018-07-26,2019-07-26,annuale,478815
2021-03-20,2021-06-18,trimestrale,490391
2018-03-20,2018-04-19,mensile,575071
2021-09-14,2021-12-13,trimestrale,521765
2022-09-13,2022-12-12,trimestrale,431048
2020-03-06,2021-03-06,annuale,457954
2018-04-05,2019-04-05,annuale,438730
2018-03-03,2018-04-02,mensile,513713
2019-02-12,2019-03-14,mensile,573833
2019-02-26,2019-03-28,mensile,406654
2022-04-18,2022-05-18,mensile,464275
2019-08-07,2020-08-06,annuale,446487
2018-07-21,2018-10-19,trimestrale,497552
2022-10-11,2023-10-11,annuale,491413
2018-06-18,2018-09-16,trimestrale,485333
